run_id,collection_timestamp,train_number,train_name,train_type,train_category,journey_date,current_station_code,next_station_code,latitude,longitude,segment_progress,delay_minutes,scheduled_arrival,scheduled_departure,actual_arrival,actual_departure,platform,current_location_status,movement_state,distance_from_origin_km,distance_from_last_station_km,route_sequence,previous_delay,delay_change_prev,time_since_previous_observation_seconds,distance_travelled_km,station_transition,route_position_change,estimated_speed_kmh,hour,minute,time_of_day_minutes,day_of_week,future_delay,target_delay_change
20260822T085927Z-moving-6809face,2026-08-22T09:11:35.168950+00:00,96207,Badlapur Mumbai EMU,EMU,Local,2026-08-22,MTN,SION,19.0326404,72.8538742,0.3123123123123123,3,2026-08-22T14:36:00+05:30,2026-08-22T14:36:00+05:30,2026-08-22T14:35:44+05:30,2026-08-22T14:41:00+05:30,1.0,at-station,STATIONARY,10.4,0.0,11,2.0,1.0,59.936118,0.0,False,0.0,0.0,9,11,551,5,2.0,-1.0
20260822T085927Z-moving-6809face,2026-08-22T09:12:35.198357+00:00,96207,Badlapur Mumbai EMU,EMU,Local,2026-08-22,SION,CLA,19.0465297,72.8633193,0.3873873873873874,2,2026-08-22T14:39:00+05:30,2026-08-22T14:39:00+05:30,2026-08-22T14:41:46+05:30,2026-08-22T14:42:00+05:30,,at-station,MOVING,12.9,0.0,12,3.0,-1.0,60.029407,2.5,True,1.0,149.92651851450074,9,12,552,5,2.0,0.0
20260822T085927Z-moving-6809face,2026-08-22T09:13:35.201908+00:00,96207,Badlapur Mumbai EMU,EMU,Local,2026-08-22,SION,CLA,19.0465297,72.8633193,0.3873873873873874,2,2026-08-22T14:39:00+05:30,2026-08-22T14:39:00+05:30,2026-08-22T14:41:46+05:30,2026-08-22T14:43:00+05:30,,at-station,STATIONARY,12.9,0.0,12,2.0,0.0,60.003551,0.0,False,0.0,0.0,9,13,553,5,2.0,0.0
20260822T085927Z-moving-6809face,2026-08-22T09:14:35.209624+00:00,96207,Badlapur Mumbai EMU,EMU,Local,2026-08-22,SION,CLA,19.0465297,72.8633193,0.3873873873873874,2,2026-08-22T14:39:00+05:30,2026-08-22T14:39:00+05:30,2026-08-22T14:41:46+05:30,2026-08-22T14:44:00+05:30,,at-station,STATIONARY,12.9,0.0,12,2.0,0.0,60.007716,0.0,False,0.0,0.0,9,14,554,5,0.0,-2.0
20260822T085927Z-moving-6809face,2026-08-22T09:15:35.212040+00:00,96207,Badlapur Mumbai EMU,EMU,Local,2026-08-22,CLA,VVH,19.0651493,72.8794021,0.4684684684684685,0,2026-08-22T14:43:00+05:30,2026-08-22T14:43:00+05:30,2026-08-22T14:44:00+05:30,2026-08-22T14:45:00+05:30,1.0,at-station,MOVING,15.6,0.0,13,2.0,-2.0,60.002416,2.6999999999999993,True,1.0,161.9934770626569,9,15,555,5,1.0,1.0
20260822T085927Z-moving-6809face,2026-08-22T09:16:35.209663+00:00,96207,Badlapur Mumbai EMU,EMU,Local,2026-08-22,CLA,VVH,19.0651493,72.8794021,0.4684684684684685,1,2026-08-22T14:43:00+05:30,2026-08-22T14:43:00+05:30,2026-08-22T14:44:00+05:30,2026-08-22T14:46:00+05:30,1.0,at-station,STATIONARY,15.6,0.0,13,0.0,1.0,59.997623,0.0,False,0.0,0.0,9,16,556,5,1.0,0.0
20260822T085927Z-moving-6809face,2026-08-22T09:17:35.184976+00:00,96207,Badlapur Mumbai EMU,EMU,Local,2026-08-22,CLA,VVH,19.0651493,72.8794021,0.4684684684684685,1,2026-08-22T14:43:00+05:30,2026-08-22T14:43:00+05:30,2026-08-22T14:44:00+05:30,2026-08-22T14:47:00+05:30,1.0,at-station,STATIONARY,15.6,0.0,13,1.0,0.0,59.975313,0.0,False,0.0,0.0,9,17,557,5,1.0,0.0
20260822T085927Z-moving-6809face,2026-08-22T09:18:35.227183+00:00,96207,Badlapur Mumbai EMU,EMU,Local,2026-08-22,CLA,VVH,19.0651493,72.8794021,0.4684684684684685,1,2026-08-22T14:43:00+05:30,2026-08-22T14:43:00+05:30,2026-08-22T14:44:00+05:30,2026-08-22T14:48:00+05:30,1.0,at-station,STATIONARY,15.6,0.0,13,1.0,0.0,60.042207,0.0,False,0.0,0.0,9,18,558,5,2.0,1.0
20260822T085927Z-moving-6809face,2026-08-22T09:19:35.150342+00:00,96207,Badlapur Mumbai EMU,EMU,Local,2026-08-22,VVH,GC,19.0790939,72.8972625,0.5435435435435436,2,2026-08-22T14:46:00+05:30,2026-08-22T14:46:00+05:30,2026-08-22T14:49:17+05:30,2026-08-22T14:49:00+05:30,1.0,at-station,MOVING,18.1,0.0,15,1.0,1.0,59.923159,2.5000000000000018,True,2.0,150.19234883795104,9,19,559,5,2.0,0.0
20260822T085927Z-moving-6809face,2026-08-22T09:20:35.234030+00:00,96207,Badlapur Mumbai EMU,EMU,Local,2026-08-22,VVH,GC,19.0790939,72.8972625,0.5435435435435436,2,2026-08-22T14:46:00+05:30,2026-08-22T14:46:00+05:30,2026-08-22T14:49:17+05:30,2026-08-22T14:50:00+05:30,1.0,at-station,STATIONARY,18.1,0.0,15,2.0,0.0,60.083688,0.0,False,0.0,0.0,9,20,560,5,1.0,-1.0
20260822T085927Z-moving-6809face,2026-08-22T09:21:35.332844+00:00,96207,Badlapur Mumbai EMU,EMU,Local,2026-08-22,GC,VK,19.0855998,72.9081192,0.5825825825825826,1,2026-08-22T14:49:00+05:30,2026-08-22T14:49:00+05:30,2026-08-22T14:50:33+05:30,2026-08-22T14:51:00+05:30,1.0,at-station,MOVING,19.4,0.0,16,2.0,-1.0,60.098814,1.2999999999999972,True,1.0,77.8717530099677,9,21,561,5,1.0,0.0
20260822T085927Z-moving-6809face,2026-08-22T09:22:35.214401+00:00,96207,Badlapur Mumbai EMU,EMU,Local,2026-08-22,GC,VK,19.0855998,72.9081192,0.5825825825825826,1,2026-08-22T14:49:00+05:30,2026-08-22T14:49:00+05:30,2026-08-22T14:50:33+05:30,2026-08-22T14:52:00+05:30,1.0,at-station,STATIONARY,19.4,0.0,16,1.0,0.0,59.881557,0.0,False,0.0,0.0,9,22,562,5,1.0,0.0
20260822T085927Z-moving-6809face,2026-08-22T09:23:35.207873+00:00,96207,Badlapur Mumbai EMU,EMU,Local,2026-08-22,GC,VK,19.0855998,72.9081192,0.5825825825825826,1,2026-08-22T14:49:00+05:30,2026-08-22T14:49:00+05:30,2026-08-22T14:50:33+05:30,2026-08-22T14:53:00+05:30,1.0,at-station,STATIONARY,19.4,0.0,16,1.0,0.0,59.993472,0.0,False,0.0,0.0,9,23,563,5,2.0,1.0
20260822T085927Z-moving-6809face,2026-08-22T09:24:35.585940+00:00,96207,Badlapur Mumbai EMU,EMU,Local,2026-08-22,GC,VK,19.0938663,72.914505,0.2999999999999998,2,2026-08-22T14:49:00+05:30,2026-08-22T14:49:00+05:30,2026-08-22T14:50:33+05:30,2026-08-22T14:51:12+05:30,1.0,departed,MOVING,19.4,1.11,16,1.0,1.0,60.378067,0.0,False,0.0,0.0,9,24,564,5,2.0,0.0
20260822T085927Z-moving-6809face,2026-08-22T09:25:35.292593+00:00,96207,Badlapur Mumbai EMU,EMU,Local,2026-08-22,VK,KJRD,19.1119403,72.9284667,0.6936936936936938,2,2026-08-22T14:53:00+05:30,2026-08-22T14:53:00+05:30,2026-08-22T14:55:00+05:30,2026-08-22T14:55:00+05:30,1.0,at-station,MOVING,23.1,0.0,17,2.0,0.0,59.706653,3.700000000000003,True,1.0,223.09071654041654,9,25,565,5,2.0,0.0
20260822T085927Z-moving-6809face,2026-08-22T09:26:35.387715+00:00,96207,Badlapur Mumbai EMU,EMU,Local,2026-08-22,VK,KJRD,19.1119403,72.9284667,0.6936936936936938,2,2026-08-22T14:53:00+05:30,2026-08-22T14:53:00+05:30,2026-08-22T14:55:00+05:30,2026-08-22T14:56:00+05:30,1.0,at-station,STATIONARY,23.1,0.0,17,2.0,0.0,60.095122,0.0,False,0.0,0.0,9,26,566,5,2.0,0.0
20260822T085927Z-moving-6809face,2026-08-22T09:27:35.428881+00:00,96207,Badlapur Mumbai EMU,EMU,Local,2026-08-22,VK,KJRD,19.1119403,72.9284667,0.6936936936936938,2,2026-08-22T14:53:00+05:30,2026-08-22T14:53:00+05:30,2026-08-22T14:55:00+05:30,2026-08-22T14:57:00+05:30,1.0,at-station,STATIONARY,23.1,0.0,17,2.0,0.0,60.041166,0.0,False,0.0,0.0,9,27,567,5,1.0,-1.0
20260822T085927Z-moving-6809face,2026-08-22T09:28:35.202334+00:00,96207,Badlapur Mumbai EMU,EMU,Local,2026-08-22,KJRD,BND,19.1281509,72.9282531,0.7507507507507508,1,2026-08-22T14:56:00+05:30,2026-08-22T14:56:00+05:30,2026-08-22T14:56:00+05:30,2026-08-22T14:58:00+05:30,1.0,at-station,MOVING,25.0,0.0,18,2.0,-1.0,59.773453,1.8999999999999986,True,1.0,114.43207070536805,9,28,568,5,1.0,0.0
20260822T085927Z-moving-6809face,2026-08-22T09:29:35.299813+00:00,96207,Badlapur Mumbai EMU,EMU,Local,2026-08-22,KJRD,BND,19.1281509,72.9282531,0.7507507507507508,1,2026-08-22T14:56:00+05:30,2026-08-22T14:56:00+05:30,2026-08-22T14:56:00+05:30,2026-08-22T14:59:00+05:30,1.0,at-station,STATIONARY,25.0,0.0,18,1.0,0.0,60.097479,0.0,False,0.0,0.0,9,29,569,5,1.0,0.0
20260822T085927Z-moving-6809face,2026-08-22T09:30:35.212105+00:00,96207,Badlapur Mumbai EMU,EMU,Local,2026-08-22,BND,NHU,19.1422805,72.9377899,0.8048048048048049,1,2026-08-22T14:59:00+05:30,2026-08-22T14:59:00+05:30,2026-08-22T15:00:00+05:30,2026-08-22T15:00:00+05:30,1.0,at-station,MOVING,26.8,0.0,19,1.0,0.0,59.912292,1.8000000000000007,True,1.0,108.1581055186472,9,30,570,5,1.0,0.0
20260822T085927Z-moving-6809face,2026-08-22T09:31:35.317354+00:00,96207,Badlapur Mumbai EMU,EMU,Local,2026-08-22,BND,NHU,19.1422805,72.9377899,0.8048048048048049,1,2026-08-22T14:59:00+05:30,2026-08-22T14:59:00+05:30,2026-08-22T15:00:00+05:30,2026-08-22T15:01:00+05:30,1.0,at-station,STATIONARY,26.8,0.0,19,1.0,0.0,60.105249,0.0,False,0.0,0.0,9,31,571,5,1.0,0.0
20260822T085927Z-moving-6809face,2026-08-22T09:32:35.214000+00:00,96207,Badlapur Mumbai EMU,EMU,Local,2026-08-22,BND,NHU,19.1422805,72.9377899,0.8048048048048049,1,2026-08-22T14:59:00+05:30,2026-08-22T14:59:00+05:30,2026-08-22T15:00:00+05:30,2026-08-22T15:02:00+05:30,1.0,at-station,STATIONARY,26.8,0.0,19,1.0,0.0,59.896646,0.0,False,0.0,0.0,9,32,572,5,1.0,0.0
20260822T085927Z-moving-6809face,2026-08-22T09:33:35.200464+00:00,96207,Badlapur Mumbai EMU,EMU,Local,2026-08-22,BND,NHU,19.1422805,72.9377899,0.8048048048048049,1,2026-08-22T14:59:00+05:30,2026-08-22T14:59:00+05:30,2026-08-22T15:00:00+05:30,2026-08-22T15:03:00+05:30,1.0,at-station,STATIONARY,26.8,0.0,19,1.0,0.0,59.986464,0.0,False,0.0,0.0,9,33,573,5,1.0,0.0
20260822T085927Z-moving-6809face,2026-08-22T09:34:35.231875+00:00,96207,Badlapur Mumbai EMU,EMU,Local,2026-08-22,NHU,MLND,19.15452,72.9468307,0.8558558558558559,1,2026-08-22T15:02:00+05:30,2026-08-22T15:02:00+05:30,2026-08-22T15:03:46+05:30,2026-08-22T15:04:00+05:30,1.0,at-station,MOVING,28.5,0.0,20,1.0,0.0,60.031411,1.6999999999999993,True,1.0,101.94662924048208,9,34,574,5,1.0,0.0
20260822T085927Z-moving-6809face,2026-08-22T09:35:35.243152+00:00,96207,Badlapur Mumbai EMU,EMU,Local,2026-08-22,CRNM,MLND,19.1637897,72.9509887,0.8888888888888891,1,2026-08-22T15:04:00+05:30,2026-08-22T15:04:00+05:30,2026-08-22T15:03:29+05:30,2026-08-22T15:05:00+05:30,,at-station,MOVING,29.6,0.0,21,1.0,0.0,60.011277,1.1000000000000014,True,1.0,65.98759763102534,9,35,575,5,2.0,1.0
20260822T085927Z-moving-6809face,2026-08-22T09:36:35.198592+00:00,96207,Badlapur Mumbai EMU,EMU,Local,2026-08-22,MLND,TNA,19.17173,72.9566268,0.921921921921922,2,2026-08-22T15:05:00+05:30,2026-08-22T15:05:00+05:30,2026-08-22T15:07:00+05:30,2026-08-22T15:07:00+05:30,1.0,at-station,MOVING,30.7,0.0,22,1.0,1.0,59.95544,1.0999999999999979,True,1.0,66.04905242960426,9,36,576,5,1.0,-1.0
20260822T085927Z-moving-6809face,2026-08-22T09:37:35.200098+00:00,96207,Badlapur Mumbai EMU,EMU,Local,2026-08-22,MLND,TNA,19.17173,72.9566268,0.921921921921922,1,2026-08-22T15:05:00+05:30,2026-08-22T15:05:00+05:30,2026-08-22T15:07:00+05:30,2026-08-22T15:07:00+05:30,1.0,at-station,STATIONARY,30.7,0.0,22,2.0,-1.0,60.001506,0.0,False,0.0,0.0,9,37,577,5,1.0,0.0
20260822T085927Z-moving-6809face,2026-08-22T09:38:35.403854+00:00,96207,Badlapur Mumbai EMU,EMU,Local,2026-08-22,MLND,TNA,19.17173,72.9566268,0.921921921921922,1,2026-08-22T15:05:00+05:30,2026-08-22T15:05:00+05:30,2026-08-22T15:07:00+05:30,2026-08-22T15:08:00+05:30,1.0,at-station,STATIONARY,30.7,0.0,22,1.0,0.0,60.203756,0.0,False,0.0,0.0,9,38,578,5,1.0,0.0
20260822T085927Z-moving-6809face,2026-08-22T09:39:35.261691+00:00,96207,Badlapur Mumbai EMU,EMU,Local,2026-08-22,MLND,TNA,19.1836204,72.9727478,0.8115384615384622,1,2026-08-22T15:05:00+05:30,2026-08-22T15:05:00+05:30,2026-08-22T15:07:00+05:30,2026-08-22T15:06:20+05:30,1.0,departed,MOVING,30.7,2.11,22,1.0,0.0,59.857837,0.0,False,0.0,0.0,9,39,579,5,1.0,0.0
20260822T085927Z-moving-6809face,2026-08-22T09:40:35.202895+00:00,96207,Badlapur Mumbai EMU,EMU,Local,2026-08-22,MLND,TNA,19.1836204,72.9727478,0.8115384615384622,1,2026-08-22T15:05:00+05:30,2026-08-22T15:05:00+05:30,2026-08-22T15:07:00+05:30,2026-08-22T15:06:20+05:30,1.0,departed,STATIONARY,30.7,2.11,22,1.0,0.0,59.941204,0.0,False,0.0,0.0,9,40,580,5,1.0,0.0
20260822T085927Z-moving-6809face,2026-08-22T09:41:35.216885+00:00,96207,Badlapur Mumbai EMU,EMU,Local,2026-08-22,TNA,KLVA,19.1861572,72.9761886,1.0,1,2026-08-22T15:09:00+05:30,2026-08-22T15:09:00+05:30,2026-08-22T15:10:37+05:30,2026-08-22T15:11:00+05:30,3.0,at-station,MOVING,33.3,0.0,23,1.0,0.0,60.01399,2.599999999999998,True,1.0,155.96363447922715,9,41,581,5,1.0,0.0
20260822T085927Z-moving-6809face,2026-08-22T09:42:35.199852+00:00,96207,Badlapur Mumbai EMU,EMU,Local,2026-08-22,TNA,KLVA,19.1861572,72.9761886,1.0,1,2026-08-22T15:09:00+05:30,2026-08-22T15:09:00+05:30,2026-08-22T15:10:37+05:30,2026-08-22T15:12:00+05:30,3.0,at-station,STATIONARY,33.3,0.0,23,1.0,0.0,59.982967,0.0,False,0.0,0.0,9,42,582,5,1.0,0.0
20260822T085927Z-moving-6809face,2026-08-22T09:43:35.245061+00:00,96207,Badlapur Mumbai EMU,EMU,Local,2026-08-22,TNA,KLVA,19.1861572,72.9761886,1.0,1,2026-08-22T15:09:00+05:30,2026-08-22T15:09:00+05:30,2026-08-22T15:10:37+05:30,2026-08-22T15:13:00+05:30,3.0,at-station,STATIONARY,33.3,0.0,23,1.0,0.0,60.045209,0.0,False,0.0,0.0,9,43,583,5,1.0,0.0
20260822T085927Z-moving-6809face,2026-08-22T09:44:35.194340+00:00,96207,Badlapur Mumbai EMU,EMU,Local,2026-08-22,TNA,KLVA,19.1861572,72.9761886,1.0,1,2026-08-22T15:09:00+05:30,2026-08-22T15:09:00+05:30,2026-08-22T15:10:37+05:30,2026-08-22T15:14:00+05:30,3.0,at-station,STATIONARY,33.3,0.0,23,1.0,0.0,59.949279,0.0,False,0.0,0.0,9,44,584,5,1.0,0.0
20260822T085927Z-moving-6809face,2026-08-22T09:45:35.181039+00:00,96207,Badlapur Mumbai EMU,EMU,Local,2026-08-22,KLVC,MBQ,19.1971282,72.9989547,,1,2026-08-22T15:15:00+05:30,2026-08-22T15:15:00+05:30,2026-08-22T15:14:45+05:30,2026-08-22T15:16:00+05:30,,at-station,MOVING,36.1,0.0,25,1.0,0.0,59.986699,2.8000000000000043,True,2.0,168.03725105793893,9,45,585,5,1.0,0.0
20260822T085927Z-moving-6809face,2026-08-22T09:46:35.180994+00:00,96207,Badlapur Mumbai EMU,EMU,Local,2026-08-22,KLVC,MBQ,19.1971282,72.9989547,,1,2026-08-22T15:15:00+05:30,2026-08-22T15:15:00+05:30,2026-08-22T15:14:45+05:30,2026-08-22T15:16:00+05:30,,at-station,STATIONARY,36.1,0.0,25,1.0,0.0,59.999955,0.0,False,0.0,0.0,9,46,586,5,1.0,0.0
20260822T085927Z-moving-6809face,2026-08-22T09:47:35.233339+00:00,96207,Badlapur Mumbai EMU,EMU,Local,2026-08-22,KLVC,MBQ,19.1971282,72.9989547,,1,2026-08-22T15:15:00+05:30,2026-08-22T15:15:00+05:30,2026-08-22T15:14:45+05:30,2026-08-22T15:17:00+05:30,,at-station,STATIONARY,36.1,0.0,25,1.0,0.0,60.052345,0.0,False,0.0,0.0,9,47,587,5,1.0,0.0
20260822T085927Z-moving-6809face,2026-08-22T09:48:35.301877+00:00,96207,Badlapur Mumbai EMU,EMU,Local,2026-08-22,KLVC,MBQ,19.1971282,72.9989547,,1,2026-08-22T15:15:00+05:30,2026-08-22T15:15:00+05:30,2026-08-22T15:14:45+05:30,2026-08-22T15:18:00+05:30,,at-station,STATIONARY,36.1,0.0,25,1.0,0.0,60.068538,0.0,False,0.0,0.0,9,48,588,5,0.0,-1.0
20260822T085927Z-moving-6809face,2026-08-22T09:49:35.172090+00:00,96207,Badlapur Mumbai EMU,EMU,Local,2026-08-22,MBQ,DIVA,19.1901397,73.0231399,,0,2026-08-22T15:20:00+05:30,2026-08-22T15:20:00+05:30,2026-08-22T15:18:15+05:30,2026-08-22T15:20:00+05:30,1.0,at-station,MOVING,40.2,0.0,26,1.0,-1.0,59.870213,4.100000000000001,True,1.0,246.53328024739122,9,49,589,5,0.0,0.0
20260822T085927Z-moving-6809face,2026-08-22T09:50:35.221325+00:00,96207,Badlapur Mumbai EMU,EMU,Local,2026-08-22,MBQ,DIVA,19.1901397,73.0231399,,0,2026-08-22T15:20:00+05:30,2026-08-22T15:20:00+05:30,2026-08-22T15:18:15+05:30,2026-08-22T15:20:00+05:30,1.0,at-station,STATIONARY,40.2,0.0,26,0.0,0.0,60.049235,0.0,False,0.0,0.0,9,50,590,5,0.0,0.0
20260822T085927Z-moving-6809face,2026-08-22T09:51:35.183307+00:00,96207,Badlapur Mumbai EMU,EMU,Local,2026-08-22,DIVA,KOPR,19.1886501,73.0424423,,0,2026-08-22T15:24:00+05:30,2026-08-22T15:24:00+05:30,2026-08-22T15:25:00+05:30,2026-08-22T15:24:00+05:30,1.0,at-station,MOVING,42.7,0.0,27,0.0,0.0,59.961982,2.5,True,1.0,150.0951052618641,9,51,591,5,0.0,0.0
20260822T085927Z-moving-6809face,2026-08-22T09:52:35.214793+00:00,96207,Badlapur Mumbai EMU,EMU,Local,2026-08-22,DIVA,KOPR,19.1886501,73.0424423,,0,2026-08-22T15:24:00+05:30,2026-08-22T15:24:00+05:30,2026-08-22T15:25:00+05:30,2026-08-22T15:24:00+05:30,1.0,at-station,STATIONARY,42.7,0.0,27,0.0,0.0,60.031486,0.0,False,0.0,0.0,9,52,592,5,0.0,0.0
20260822T085927Z-moving-6809face,2026-08-22T09:53:35.251944+00:00,96207,Badlapur Mumbai EMU,EMU,Local,2026-08-22,DIVA,KOPR,19.1886501,73.0424423,,0,2026-08-22T15:24:00+05:30,2026-08-22T15:24:00+05:30,2026-08-22T15:25:00+05:30,2026-08-22T15:24:00+05:30,1.0,at-station,STATIONARY,42.7,0.0,27,0.0,0.0,60.037151,0.0,False,0.0,0.0,9,53,593,5,-1.0,-1.0
20260822T085927Z-moving-6809face,2026-08-22T09:54:35.180926+00:00,96207,Badlapur Mumbai EMU,EMU,Local,2026-08-22,DWJN,KOPR,19.1958503,73.057373,,-1,2026-08-22T15:26:00+05:30,2026-08-22T15:26:00+05:30,2026-08-22T15:22:40+05:30,2026-08-22T15:26:00+05:30,,at-station,MOVING,44.5,0.0,28,0.0,-1.0,59.928982,1.7999999999999972,True,1.0,108.12798388599342,9,54,594,5,-1.0,0.0
20260822T085927Z-moving-6809face,2026-08-22T09:55:35.188885+00:00,96207,Badlapur Mumbai EMU,EMU,Local,2026-08-22,DWJN,KOPR,19.1958503,73.057373,,-1,2026-08-22T15:26:00+05:30,2026-08-22T15:26:00+05:30,2026-08-22T15:22:40+05:30,2026-08-22T15:26:00+05:30,,at-station,STATIONARY,44.5,0.0,28,-1.0,0.0,60.007959,0.0,False,0.0,0.0,9,55,595,5,0.0,1.0
20260822T085927Z-moving-6809face,2026-08-22T09:56:35.272023+00:00,96207,Badlapur Mumbai EMU,EMU,Local,2026-08-22,DIVA,KOPR,19.1886501,73.0424423,,0,2026-08-22T15:24:00+05:30,2026-08-22T15:24:00+05:30,2026-08-22T15:25:00+05:30,2026-08-22T15:26:00+05:30,1.0,at-station,MOVING,42.7,0.0,27,-1.0,1.0,60.083138,-1.7999999999999972,True,-1.0,,9,56,596,5,2.0,2.0
20260822T085927Z-moving-6809face,2026-08-22T09:57:35.202091+00:00,96207,Badlapur Mumbai EMU,EMU,Local,2026-08-22,DIVA,KOPR,19.1886501,73.0424423,,2,2026-08-22T15:24:00+05:30,2026-08-22T15:24:00+05:30,2026-08-22T15:25:00+05:30,2026-08-22T15:27:00+05:30,1.0,at-station,STATIONARY,42.7,0.0,27,0.0,2.0,59.930068,0.0,False,0.0,0.0,9,57,597,5,0.0,-2.0
20260822T085927Z-moving-6809face,2026-08-22T09:58:35.284236+00:00,96207,Badlapur Mumbai EMU,EMU,Local,2026-08-22,KOPR,DI,19.2108898,73.0772933,,0,2026-08-22T15:29:00+05:30,2026-08-22T15:29:00+05:30,2026-08-22T15:25:44+05:30,2026-08-22T15:29:00+05:30,1.0,at-station,MOVING,47.2,0.0,29,2.0,-2.0,60.082145,4.5,True,2.0,269.63085289315154,9,58,598,5,0.0,0.0
